time,open,high,low,close,EMA 曲线,Cloud Candle,Cloud Reach,PlotCandle (开盘价),PlotCandle (最高价,PlotCandle (最低价),PlotCandle (关闭),Red %,Blue %,B,red_green (开盘价),red_green (最高价,red_green (最低价),red_green (关闭),cyan_magenta (开盘价),cyan_magenta (最高价,cyan_magenta (最低价),cyan_magenta (关闭),yellow (开盘价),yellow (最高价,yellow (最低价),yellow (关闭),blue (开盘价),blue (最高价,blue (最低价),blue (关闭),fuchsia (开盘价),fuchsia (最高价,fuchsia (最低价),fuchsia (关闭),white (开盘价),white (最高价,white (最低价),white (关闭),rs,Regular Bullish,Regular Bullish Label,Hidden Bullish,Hidden Bullish Label,Regular Bearish,Regular Bearish Label,Hidden Bearish,Hidden Bearish Label
1786673400,18.394856319212835,18.394856319212835,18.24,18.285,19.45698891224427,18.482857142857103,18.618897058823592,18.394856319212835,18.394856319212835,18.24,18.285,,,,5.8924403091492135,4.817503233492557,5.8924403091492135,4.817503233492557,13.945481911386008,13.354986816928799,13.945481911386008,13.354986816928799,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101,-0.19007978979464818,,,,,,,,
1786674000,18.339928159606416,18.339928159606416,18.21,18.2625,19.445103450430896,18.463809523809484,18.59904411764712,18.339928159606416,18.339928159606416,18.21,18.2625,,,,5.807212295660038,4.958890242373626,5.807212295660038,4.958890242373626,13.25580182424242,13.30539432058561,13.25580182424242,13.30539432058561,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101,-0.2014500130764887,,,,,,,,
1786674600,18.30121407980321,18.36,18.24,18.29,19.433609883759942,18.448690476190436,18.57919117647065,18.30121407980321,18.36,18.24,18.29,,,,5.87576265262954,5.089872015267328,5.87576265262954,5.089872015267328,12.872992081071889,13.089193200828749,12.872992081071889,13.089193200828749,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101,-0.196646838006479,,,,,,,,
1786675200,18.295607039901604,18.33,18.22,18.2725,19.422056551583225,18.434285714285675,18.55882352941183,18.295607039901604,18.33,18.22,18.2725,,,,5.845431593123785,5.19780909781825,5.845431593123785,5.19780909781825,12.260388942022674,12.674791071425712,12.260388942022674,12.674791071425712,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101,-0.18729630448359924,,,,,,,,
1786675800,18.284053519950803,18.284053519950803,18.18,18.217499999999998,19.41007091425404,18.416785714285673,18.536985294117713,18.284053519950803,18.284053519950803,18.18,18.217499999999998,,,,5.626313463456201,5.2590240071951,5.626313463456201,5.2590240071951,11.378665298697156,12.026728185061433,11.378665298697156,12.026728185061433,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101,-0.18233339832441436,,,,,,,,
1786676400,18.250776759975402,18.27,18.16,18.2125,19.398154785754,18.4005952380952,18.51441176470595,18.250776759975402,18.27,18.16,18.2125,,,,5.498156558089405,5.29318580018,5.498156558089405,5.29318580018,10.672771037906976,11.349749611484205,10.672771037906976,11.349749611484205,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101,-0.1767676876220524,,,,,,,,
1786677000,18.2316383799877,18.26,18.18,18.2275,19.38650647942809,18.384642857142815,18.49147058823536,18.2316383799877,18.26,18.18,18.2275,,,,5.457360182459447,5.316639283362778,5.457360182459447,5.316639283362778,10.13046052869531,10.740105070089758,10.13046052869531,10.740105070089758,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101,-0.16572965483683536,,,,,,,,
1786677600,18.22956918999385,18.32,18.22956918999385,18.275,19.37544671346363,18.369047619047574,18.47227941176477,18.22956918999385,18.32,18.22956918999385,18.275,,,,5.667131639708164,5.366709619983547,5.667131639708164,5.366709619983547,10.577543189002276,10.658824129546016,10.577543189002276,10.658824129546016,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101,-0.1534883078536067,,,,,,,,
1786683600,18.252284594996922,18.32,18.2,18.267500000000002,19.364422368056033,18.352142857142816,18.458602941176533,18.252284594996922,18.32,18.2,18.267500000000002,,,,5.822816188905243,5.431867701258076,5.822816188905243,5.431867701258076,11.181437298487163,10.92013071401659,11.181437298487163,10.92013071401659,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101,-0.1377735241091434,,,,,,,,
1786684200,18.25989229749846,18.25989229749846,18.16,18.200000000000003,19.35283607583657,18.33392857142853,18.44382352941183,18.25989229749846,18.25989229749846,18.16,18.200000000000003,,,,5.6154513203546745,5.458093932557589,5.6154513203546745,5.458093932557589,10.886233219467904,10.903181966742247,10.886233219467904,10.903181966742247,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101,-0.1320768861119187,,,,,,,,
1786684800,18.22994614874923,18.32,18.17,18.2425,19.341787955678992,18.320119047619006,18.43044117647065,18.22994614874923,18.32,18.17,18.2425,,,,5.644483212487836,5.484720972547625,5.644483212487836,5.484720972547625,11.259372039302162,11.081277003022205,11.259372039302162,11.081277003022205,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101,-0.13132586285806658,,,,,,,,
1786685400,18.236223074374614,18.34,18.236223074374614,18.2975,19.331397030746864,18.311190476190436,18.418823529411828,18.236223074374614,18.34,18.236223074374614,18.2975,,,,6.014646672563223,5.560424643978425,6.014646672563223,5.560424643978425,12.783107343800005,11.932192173411105,12.783107343800005,11.932192173411105,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101,-0.11694496051080355,,,,,,,,
1786686000,18.266861537187307,18.31,18.25,18.285,19.320985119993164,18.303928571428532,18.407941176470654,18.266861537187307,18.31,18.25,18.285,,,,6.33615155577972,5.671242774235752,6.33615155577972,5.671242774235752,14.057528565788633,12.99486036959987,14.057528565788633,12.99486036959987,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101,-0.09870840117571862,,,,,,,,
1786686600,18.275930768593653,18.41,18.275930768593653,18.3425,19.311248949644973,18.301309523809486,18.39801470588242,18.275930768593653,18.41,18.275930768593653,18.3425,,,,7.05732504537682,5.869254527255905,7.05732504537682,5.869254527255905,16.44859091190868,14.721725640754276,16.44859091190868,14.721725640754276,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101,-0.08629781279248469,,,,,,,,
1786687200,18.309215384296827,18.42,18.309215384296827,18.4,19.302181795917164,18.3030952380952,18.390294117647127,18.309215384296827,18.42,18.309215384296827,18.4,,,,8.125969586696552,6.191642392890283,8.125969586696552,6.191642392890283,19.889224823668616,17.305475232211446,19.889224823668616,17.305475232211446,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101,-0.06401744848443934,,,,,,,,
1786687800,18.354607692148413,18.43,18.354607692148413,18.41,19.293304365112018,18.306904761904725,18.384485294117713,18.354607692148413,18.43,18.354607692148413,18.41,,,,9.18381317454064,6.619095361697476,9.18381317454064,6.619095361697476,23.542110825311635,20.42379302876154,23.542110825311635,20.42379302876154,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101,-0.043695796862586844,,,,,,,,
1786688400,18.38230384607421,18.4,18.37,18.39,19.284316261976574,18.307857142857106,18.379044117647126,18.38230384607421,18.4,18.37,18.39,,,,10.035034907158645,7.107086725334787,10.035034907158645,7.107086725334787,26.5223910495624,23.47309203916197,26.5223910495624,23.47309203916197,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101,-0.04179137201999698,,,,,,,,
1786689000,18.386151923037104,18.39,18.36,18.38,19.275318090215613,18.31047619047615,18.37301470588242,18.386151923037104,18.39,18.36,18.38,,,,10.773273154530907,7.630827643791375,10.773273154530907,7.630827643791375,28.87438517434247,26.17373860675222,28.87438517434247,26.17373860675222,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101,-0.04062861671504963,,,,,,,,
1786689600,18.38307596151855,18.41,18.37,18.3875,19.266484079367697,18.308333333333294,18.36816176470595,18.38307596151855,18.41,18.37,18.3875,,,,11.551372691112025,8.190905507694325,11.551372691112025,8.190905507694325,31.12524870136111,28.649493654056663,31.12524870136111,28.649493654056663,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101,-0.03517083919641645,,,,,,,,
1786690200,18.385287980759273,18.44,18.385287980759273,18.42,19.258061352209808,18.30595238095234,18.363970588235365,18.385287980759273,18.44,18.385287980759273,18.42,,,,12.494982124740089,8.80577359584372,12.494982124740089,8.80577359584372,33.68481239678877,31.167153025422717,33.68481239678877,31.167153025422717,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101,-0.023587400722861893,,,,,,,,
1786930200,18.402643990379637,18.95,18.402643990379637,18.8375,19.25387666213807,18.328690476190438,18.370882352941248,18.402643990379637,18.95,18.402643990379637,18.8375,,,,16.360068791194415,9.884958623750963,16.360068791194415,9.884958623750963,38.38549193055406,34.77632247798839,38.38549193055406,34.77632247798839,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101,0.07769659044849019,,,,,,,,
1786930800,18.620071995189818,18.88,18.620071995189818,18.827499999999997,19.24963410828595,18.354523809523773,18.37691176470595,18.620071995189818,18.88,18.620071995189818,18.827499999999997,,,,20.063681067788828,11.339061830042088,20.063681067788828,11.339061830042088,43.66186465794194,39.21909356796516,43.66186465794194,39.21909356796516,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101,0.17132727868301129,,,,,,,,
1786931400,18.72378599759491,18.89,18.72378599759491,18.8275,19.24543376890002,18.381428571428533,18.384117647058893,18.72378599759491,18.89,18.72378599759491,18.8275,,,,23.64935798399941,13.097675566321707,23.64935798399941,13.097675566321707,48.97082791725879,44.094960742611974,48.97082791725879,44.094960742611974,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101,0.18562837697778278,,,,,,,,
1786932000,18.775642998797455,18.98,18.775642998797455,18.917500000000004,19.2421707463239,18.411309523809486,18.395441176470655,18.775642998797455,18.98,18.775642998797455,18.917500000000004,,,,27.655606849803995,15.177380035390607,27.655606849803995,15.177380035390607,54.401078972963646,49.24801985778781,54.401078972963646,49.24801985778781,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101,0.19851583920761173,,,,,,,,
1786932600,18.846571499398728,18.95,18.846571499398728,18.9225,19.23898994287789,18.442261904761867,18.40830882352948,18.846571499398728,18.95,18.846571499398728,18.9225,,,,31.413289067299196,17.496795611377546,31.413289067299196,17.496795611377546,59.480168732217834,54.36409429500282,59.480168732217834,54.36409429500282,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101,0.21868759551648737,,,,,,,,
1786933200,18.884535749699364,18.95,18.884535749699364,18.92,19.235815913595523,18.475714285714247,18.422500000000067,18.884535749699364,18.95,18.884535749699364,18.92,,,,34.88376841963498,19.980648869700037,34.88376841963498,19.980648869700037,64.08081187290705,59.22245308395493,64.08081187290705,59.22245308395493,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101,0.2262454958502665,,,,,0.2262454958502665,,0.2262454958502665,
1786933800,18.902267874849684,18.95,18.9,18.9225,19.232698342315967,18.50952380952377,18.437941176470655,18.902267874849684,18.95,18.9,18.9225,,,,38.125153382142265,22.57272094290607,38.125153382142265,22.57272094290607,68.15730869541746,63.689880889686194,68.15730869541746,63.689880889686194,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101,0.22081678049203968,,,,,,,,
