time,open,high,low,close,成交量中心线,通道上轨,通道下轨,多头订单块反应信号,空头订单块反应信号,多头趋势线 Pin Bar,空头趋势线 Pin Bar,多头趋势转换,空头趋势转换,需求强度 %,供给强度 %,成交量压力 %,趋势 Delta %,趋势力度 %,趋势状态,通道位置,合并成交量,red_green (开盘价),red_green (最高价,red_green (最低价),red_green (关闭),cyan_magenta (开盘价),cyan_magenta (最高价,cyan_magenta (最低价),cyan_magenta (关闭),yellow (开盘价),yellow (最高价,yellow (最低价),yellow (关闭),blue (开盘价),blue (最高价,blue (最低价),blue (关闭),fuchsia (开盘价),fuchsia (最高价,fuchsia (最低价),fuchsia (关闭),white (开盘价),white (最高价,white (最低价),white (关闭)
1787880720.002,19.38,19.38,19.36,19.36,19.47803178772472,,,0,0,0,0,0,0,34.13883966939774,65.86116033060226,-41.4426178138011,-28.5189940597881,81.97696712415352,-1,0,4075,39.771156310909745,53.06867541672089,39.771156310909745,53.06867541672089,15.843162497555294,17.259287564457168,15.843162497555294,17.259287564457168,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101
1787880720.003,19.38,19.4,19.38,19.4,19.476789212175394,,,0,0,0,0,0,0,33.92236362134813,66.07763637865187,-40.634547077580734,-28.268062363640322,81.34156566473263,-1,0,2716.6666666666665,38.1208356220352,50.93326973176579,38.1208356220352,50.93326973176579,15.56743120908466,16.413359386770914,15.56743120908466,16.413359386770914,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101
1787880720.004,19.400000000000002,19.42,19.400000000000002,19.42,19.475668240384962,,,0,0,0,0,0,0,36.75287442633825,63.24712557366175,-39.7562669214792,-28.018108639884193,80.66462533681803,-1,0,2716.6666666666665,37.18363307760416,48.96903592402841,37.18363307760416,48.96903592402841,16.573326129526173,16.493342758148543,16.573326129526173,16.493342758148543,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101
1787880720.005,19.42,19.44,19.42,19.44,19.47464493411498,,,0,0,0,0,0,0,36.041192993546154,63.958807006453846,-38.80274258020369,-27.769127182366237,65.76152515503131,-1,1,2716.6666666666665,36.908611667299134,47.24611817306708,36.908611667299134,47.24611817306708,18.67775780046359,17.585550279306066,18.67775780046359,17.585550279306066,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101
1787880840,19.42,19.42,19.400000000000002,19.400000000000002,19.47353032402129,,,0,0,0,0,0,0,34.93526504703402,65.06473495296598,-40.723804808692165,-28.370708292858854,81.4567078609306,-1,0,11731.25,35.462758452968316,45.56278107019583,35.462758452968316,45.56278107019583,18.990873145739084,18.288211712522575,18.990873145739084,18.288211712522575,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101
1787880840.001,19.400000000000002,19.400000000000002,19.380000000000003,19.380000000000003,19.472249208058216,,,0,0,0,0,0,0,33.81701839906161,66.18298160093839,-42.70231915084094,-28.962351530521897,82.99880240881771,-1,0,11731.25,33.52494237299448,43.843089827738496,33.52494237299448,43.843089827738496,18.017021702559322,18.15261670754095,18.017021702559322,18.15261670754095,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101
1787880840.002,19.38,19.38,19.36,19.36,19.470741491315376,,,0,0,0,0,0,0,32.68624607371654,67.31375392628345,-44.731538270459374,-29.544301132373107,84.5655036416995,-1,0,11731.25,31.130303632066305,42.02697751407105,31.130303632066305,42.02697751407105,15.940055869274396,17.046336288407673,15.940055869274396,17.046336288407673,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101
1787880840.003,19.36,19.36,19.34,19.34,19.46905275821557,,,0,0,0,0,0,0,33.03095055617632,66.96904944382368,-46.80389456653536,-30.116793397176504,86.15241277822712,-1,0,11731.25,28.90671051549014,40.15265365713092,28.90671051549014,40.15265365713092,14.234333602235136,15.640334945321404,14.234333602235136,15.640334945321404,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101
1787880960,19.36,19.38,19.33,19.38,19.467285962834897,,,0,0,0,0,0,0,34.439955693812884,65.56004430618711,-37.97498274545628,-28.49694858770433,79.88315879989636,-1,0,18200,28.164696801420742,38.440088392029466,28.164696801420742,38.440088392029466,14.649836965181219,15.14508595525131,14.649836965181219,15.14508595525131,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101
1787880960.001,19.38,19.4,19.38,19.4,19.46558834306111,,,0,0,0,0,0,0,35.866970692981724,64.13302930701828,-29.413631567277644,-26.916939274909367,73.7983425053122,-1,0,18200,28.00478459602824,36.949330706886435,28.00478459602824,36.949330706886435,16.774690187842467,15.959888071546889,16.774690187842467,15.959888071546889,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101
1787881080,19.38,19.38,19.36,19.36,19.46406383294988,,,0,0,0,0,0,0,36.34427571229095,63.65572428770905,-31.478008626345392,-27.311448575418108,75.27367432105811,-1,0,8033.333333333333,26.798093632819896,35.49915398201979,26.798093632819896,35.49915398201979,16.963339888898993,16.461613980222943,16.963339888898993,16.461613980222943,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101
1787881080.001,19.36,19.36,19.34,19.34,19.462708128523353,,,0,0,0,0,0,0,38.561465531705366,61.438534468294634,-33.61370400883818,-27.701721546714175,76.78925533333141,-1,0,8033.333333333333,25.158669362343794,34.02194189349465,25.158669362343794,34.02194189349465,15.76449541497469,16.113054697598816,15.76449541497469,16.113054697598816,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101
1787881080.002,19.34,19.34,19.32,19.32,19.461750380850123,,,0,0,0,0,0,0,41.06675089556479,58.93324910443521,-35.81429991392822,-28.087826060365135,78.34127558457601,-1,0,8033.333333333333,23.361621550747806,32.499038987387955,23.361621550747806,32.499038987387955,14.031905160887572,15.072479929243194,14.031905160887572,15.072479929243194,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101
1787881200,19.32,19.32,19.3,19.3,19.460604110410642,,,0,0,0,0,0,0,38.93673547296587,61.06326452703413,-38.38716935647696,-28.524968845931742,80.14728292144522,-1,0,9200,21.692934297122964,30.95530974592153,21.692934297122964,30.95530974592153,12.503537756951204,13.788008843097199,12.503537756951204,13.788008843097199,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101
