time,open,high,low,close,EMA 曲线,Cloud Candle,Cloud Reach,PlotCandle (开盘价),PlotCandle (最高价,PlotCandle (最低价),PlotCandle (关闭),Red %,Blue %,B,red_green (开盘价),red_green (最高价,red_green (最低价),red_green (关闭),cyan_magenta (开盘价),cyan_magenta (最高价,cyan_magenta (最低价),cyan_magenta (关闭),yellow (开盘价),yellow (最高价,yellow (最低价),yellow (关闭),blue (开盘价),blue (最高价,blue (最低价),blue (关闭),fuchsia (开盘价),fuchsia (最高价,fuchsia (最低价),fuchsia (关闭),white (开盘价),white (最高价,white (最低价),white (关闭),rs,Regular Bullish,Regular Bullish Label,Hidden Bullish,Hidden Bullish Label,Regular Bearish,Regular Bearish Label,Hidden Bearish,Hidden Bearish Label
1783303800,18.930708780099003,18.930708780099003,18.75,18.83,18.377136621176852,18.82690476190474,18.782352941176505,18.930708780099003,18.930708780099003,18.75,18.83,,,,76.2131542446114,76.13070636072935,76.2131542446114,76.13070636072935,60.48216473963838,59.86137331682085,60.48216473963838,59.86137331682085,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101,0.221878063865762,,,,,,,,
1783304400,18.8803543900495,18.9,18.78,18.8175,18.38151834633927,18.814999999999976,18.79683823529415,18.8803543900495,18.9,18.78,18.8175,,,,76.18379601552725,76.13829059712906,76.18379601552725,76.13829059712906,60.37417695987561,60.117775138348236,60.37417695987561,60.117775138348236,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101,0.2037234036010308,,,,,,,,
1783305000,18.84892719502475,19.15,18.77,18.959999999999997,18.387274382694102,18.815119047619024,18.8173529411765,18.84892719502475,19.15,18.77,18.959999999999997,,,,76.70084343535017,76.2186552883035,76.70084343535017,76.2186552883035,61.59956742094743,60.85867127964784,61.59956742094743,60.85867127964784,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101,0.22600642893446066,,,,,,,,
1783305600,18.904463597512375,19.15,18.904463597512375,19.060000000000002,18.393968169930975,18.822857142857117,18.839117647058856,18.904463597512375,19.15,18.904463597512375,19.060000000000002,,,,77.56292986682058,76.41069451380592,77.56292986682058,76.41069451380592,63.691290619890204,62.27498094976902,63.691290619890204,62.27498094976902,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101,0.285368815135145,,,,,,,,
1783306200,18.98223179875619,19.03,18.87,18.96,18.3996003274441,18.82464285714283,18.858602941176503,18.98223179875619,19.03,18.87,18.96,,,,77.98146772583685,76.63509068695319,77.98146772583685,76.63509068695319,64.74535670958865,63.51016882967883,64.74535670958865,63.51016882967883,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101,0.28883710126254825,,,,,0.28883710126254825,,0.28883710126254825,
1783306800,18.971115899378095,18.99,18.88,18.9225,18.40480330926058,18.82416666666664,18.87808823529415,18.971115899378095,18.99,18.88,18.9225,,,,78.22687090966745,76.86248786162665,78.22687090966745,76.86248786162665,64.9842208396463,64.24719483466257,64.9842208396463,64.24719483466257,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101,0.23057525183987382,,,,,,,,
1783307400,18.946807949689045,18.946807949689045,18.77,18.85,18.40923312707888,18.822499999999973,18.874852941176503,18.946807949689045,18.946807949689045,18.77,18.85,,,,78.17781634125348,77.05039193014477,78.17781634125348,77.05039193014477,63.64668515344903,63.946939994055796,63.64668515344903,63.946939994055796,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101,0.16734769491321508,,,,,,,,
1783308000,18.898403974844523,18.898403974844523,18.7,18.8025,18.41314623029203,18.821309523809497,18.86933823529415,18.898403974844523,18.898403974844523,18.7,18.8025,,,,77.95082945973536,77.17902586294342,77.95082945973536,77.17902586294342,61.51598558148658,62.73146278777119,61.51598558148658,62.73146278777119,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101,0.10555564093967193,,,,,,,,
1783314000,18.85045198742226,18.89,18.72,18.807499999999997,18.417070148398576,18.82440476190473,18.863602941176502,18.85045198742226,18.89,18.72,18.807499999999997,,,,77.75915447540743,77.2619013790097,77.75915447540743,77.2619013790097,59.59058909774884,61.16102594276002,59.59058909774884,61.16102594276002,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101,0.07184244940372576,,,,,,,,
1783314600,18.82897599371113,18.82897599371113,18.7,18.747500000000002,18.42035800761849,18.827023809523784,18.860000000000035,18.82897599371113,18.82897599371113,18.7,18.747500000000002,,,,77.35198797926489,77.27477089333186,77.35198797926489,77.27477089333186,57.10378308913155,59.13240451594578,57.10378308913155,59.13240451594578,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101,0.05688910464111255,,,,,,,,
