time,open,high,low,close,,,,,,,,,,,,,,,,,,,,,Red %,Blue %,B,red_green (开盘价),red_green (最高价,red_green (最低价),red_green (关闭),cyan_magenta (开盘价),cyan_magenta (最高价,cyan_magenta (最低价),cyan_magenta (关闭),yellow (开盘价),yellow (最高价,yellow (最低价),yellow (关闭),blue (开盘价),blue (最高价,blue (最低价),blue (关闭),fuchsia (开盘价),fuchsia (最高价,fuchsia (最低价),fuchsia (关闭),white (开盘价),white (最高价,white (最低价),white (关闭),rs,Regular Bullish,Regular Bullish Label,Hidden Bullish,Hidden Bullish Label,Regular Bearish,Regular Bearish Label,Hidden Bearish,Hidden Bearish Label,多头突破,空头突破,空头陷阱,中轴线,超买 1,超买 2（早期）,超卖 1,超卖 2,WT1 — 快线信号,WT2 — 慢线确认,WT 差值（动量）,交叉外圈,交叉内圈,Candle Color (开盘价),Candle Color (最高价,Candle Color (最低价),Candle Color (关闭),Oscillator,Signal Line,Reversal Down,Reversal Down,Reversal Up,Reversal Up
1783475880,17.7,17.75,17.7,17.75,0,0,0,0,0,0,17.77,17.6,,,,,17.725,,,,,,,,,,,8.637014281280397,11.334737242199662,8.637014281280397,11.334737242199662,6.921822003258276,6.2360928410725585,6.921822003258276,6.2360928410725585,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101,-0.23928965930290358,,,,,,,,,0,0,0,0,52,48,-52,-48,-34.74534571156277,-44.70273696543184,9.95739125386907,-44.70273696543184,-44.70273696543184,17.7,17.75,17.7,17.75,-0.0006400304064471424,-0.0006479629012084469,,,-0.0006400304064471424,17.7
1783476120,17.75,17.8,17.75,17.8,0,0,0,0,0,0,17.77,17.6,,,,,17.775,,,,,,,,,,,9.09825180566334,11.015239322694471,9.09825180566334,11.015239322694471,8.816345465440275,7.526219153256417,8.816345465440275,7.526219153256417,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101,-0.18995289012829394,,,,,,,,,0,0,0,0,52,48,-52,-48,-16.927140775691377,-38.226584864575265,21.299444088883888,,,17.75,17.8,17.75,17.8,-0.000619195284465114,-0.0006447649657644591,,,,
1783476360,17.75,17.75,17.7,17.7,0,0,0,0,0,0,17.77,17.6,,,,,17.725,,,,,,,,,,,9.077307494297452,10.738391918637756,9.077307494297452,10.738391918637756,9.754669739608143,8.64044444643228,9.754669739608143,8.64044444643228,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101,-0.17420071795560987,,,,,-0.17420071795560987,,-0.17420071795560987,,0,0,0,0,52,48,-52,-48,-14.362194126663823,-29.008126867908246,14.645932741244422,,,17.75,17.75,17.7,17.7,-0.0006135656166572429,-0.0006405039597000353,,,,
1783476600,17.7,17.7,17.65,17.65,0,0,0,0,0,0,17.77,17.6,,,,,17.674999999999997,,,,,,,,,,,8.83324105602553,10.466227509693152,8.83324105602553,10.466227509693152,9.948447078394322,9.2944457624133,9.948447078394322,9.2944457624133,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101,-0.20371128410919243,,,,,,,,,0,0,0,0,52,48,-52,-48,-21.4470514022124,-21.87043300403261,0.42338160182021056,,,17.7,17.7,17.65,17.65,-0.0006156287093149295,-0.0006343509071383504,,,,
1783476600.001,17.650000000000002,17.650000000000002,17.6,17.6,0,0,0,0,0,0,17.77,17.6,,,,,17.625,,,,,,,,,,,8.381989785626594,10.168479263397929,8.381989785626594,10.168479263397929,9.43909445625297,9.366770109333135,9.43909445625297,9.366770109333135,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101,-0.2375322667055343,,,,,,,,,0,0,0,0,52,48,-52,-48,-31.29308105985671,-21.007366841106098,-10.285714218750613,-21.007366841106098,-21.007366841106098,17.650000000000002,17.650000000000002,17.6,17.6,-0.0006215083338563603,-0.0006273622358530186,,,,
1783476600.002,17.6,17.6,17.55,17.55,0,0,0,0,0,0,17.77,17.6,,,,,17.575000000000003,,,,,,,,,,,7.783276229510408,9.82773597284257,7.783276229510408,9.82773597284257,8.408112708534286,8.88744140893371,8.408112708534286,8.88744140893371,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101,-0.25932285799911703,-0.25932285799911703,-0.25932285799911703,-0.25932285799911703,,,,,,0,0,0,0,52,48,-52,-48,-40.357524974822894,-26.864962890888975,-13.492562083933919,,,17.6,17.6,17.55,17.55,-0.0006327439423748888,-0.0006237787155192797,,,,
1783476840,17.6,17.650000000000002,17.6,17.650000000000002,0,0,0,0,0,0,17.77,17.6,,,,,17.625,,,,,,,,,,,7.673756498831099,9.520024619412359,7.673756498831099,9.520024619412359,8.551491565298324,8.719466487116017,8.551491565298324,8.719466487116017,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101,-0.23789221500853738,,,,,,,,,0,0,1,0,52,48,-52,-48,-36.99129618551746,-32.52223840560239,-4.469057779915076,,,17.6,17.650000000000002,17.6,17.650000000000002,-0.0006324005670565244,-0.0006225070756208434,,,,
1783477080,17.650000000000002,17.700000000000003,17.650000000000002,17.700000000000003,0,0,0,0,0,0,17.77,17.6,,,,,17.675000000000004,,,,,,,,,,,7.7952738917717435,9.273631658320841,7.7952738917717435,9.273631658320841,9.567371427742845,9.143418957429432,9.567371427742845,9.143418957429432,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101,-0.19987181416648447,,,,,,,,,0,0,0,0,52,48,-52,-48,-25.157991502140803,-33.449973430584485,8.291981928443683,-33.449973430584485,-33.449973430584485,17.650000000000002,17.700000000000003,17.650000000000002,17.700000000000003,-0.0006274305836182047,-0.0006238796254796917,,,,
1783478040,17.7,17.75,17.7,17.75,0,0,0,0,0,0,17.77,17.6,,,,,17.725,,,,,,,,,,,8.16012759996316,9.11455964998403,8.16012759996316,9.11455964998403,11.298710793486984,10.221064875458207,11.298710793486984,10.221064875458207,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101,-0.1834272941090106,,,,,,,,,0,0,0,0,52,48,-52,-48,-9.025957914255443,-27.883192644184167,18.857234729928724,,,17.7,17.75,17.7,17.75,-0.0006117158664739915,-0.0006235713337824832,,,-0.0006117158664739915,17.7
1783480680,17.75,17.8,17.68,17.8,0,0,0,0,0,0,17.77,17.6,,,,,17.775,,,,,,,,,,,8.767737533299124,9.065013633314758,8.767737533299124,9.065013633314758,14.092772516866422,12.156918696162315,14.092772516866422,12.156918696162315,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101,-0.16426552835486996,,,,,,,,,0,0,0,0,52,48,-52,-48,3.2642779648615523,-16.97774190926306,20.242019874124612,,,17.75,17.8,17.68,17.8,-0.0005878827423101353,-0.0006189470059483508,,,,
