time,open,high,low,close,买入形状,卖出形状,Q-买入形状,Q-卖出形状,多头突破形状,空头突破形状,多头反转形状,空头反转形状,快速 MA,慢速 MA,支撑,阻力,red_green (开盘价),red_green (最高价,red_green (最低价),red_green (关闭),cyan_magenta (开盘价),cyan_magenta (最高价,cyan_magenta (最低价),cyan_magenta (关闭),yellow (开盘价),yellow (最高价,yellow (最低价),yellow (关闭),blue (开盘价),blue (最高价,blue (最低价),blue (关闭),fuchsia (开盘价),fuchsia (最高价,fuchsia (最低价),fuchsia (关闭),white (开盘价),white (最高价,white (最低价),white (关闭)
1788228771,19.25,19.28,19.240000000000002,19.28,0,0,0,0,0,0,0,0,19.197055351456623,19.11336000332305,19.1,19.28,57.904285421993954,61.78739341436428,57.904285421993954,61.78739341436428,38.63340626406871,34.29360340330858,38.63340626406871,34.29360340330858,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101
1788228843,19.29,19.33,19.29,19.33,0,0,0,0,0,0,0,0,19.218802863312995,19.115382955197113,19.1,19.33,59.62907089551447,61.479061625957165,59.62907089551447,61.479061625957165,46.40627369218321,40.34993854774589,46.40627369218321,40.34993854774589,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101
1788228915,19.34,19.37,19.330000000000002,19.37,0,0,0,0,0,0,0,0,19.2438690093773,19.117783788147058,19.1,19.37,61.88245658785165,61.536689477656374,61.88245658785165,61.536689477656374,53.3217795668449,46.835859057295394,53.3217795668449,46.835859057295394,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101
1788228963,19.38,19.41,19.37,19.37,0,0,0,0,0,0,0,0,19.269226159187486,19.120426072178763,19.1,19.41,63.683479273972864,61.843373734273015,63.683479273972864,61.843373734273015,58.60760829231878,52.72173367480708,58.60760829231878,52.72173367480708,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101
1788229029,19.36,19.38,19.34,19.38,0,0,0,0,0,0,0,0,19.28694261509279,19.122876227347795,19.1,19.41,65.58627222905771,62.37807351924226,65.58627222905771,62.37807351924226,62.58532323673415,57.65352845577061,62.58532323673415,57.65352845577061,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101
1788229131,19.39,19.42,19.380000000000003,19.380000000000003,0,0,0,0,0,0,0,0,19.306286382045617,19.125567342830237,19.1,19.42,67.15153849841076,63.059997087694896,67.15153849841076,63.059997087694896,66.59099134577208,62.12225990077135,66.59099134577208,62.12225990077135,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101
1788229158,19.37,19.4,19.36,19.4,0,0,0,0,0,0,0,0,19.320900979249444,19.12816534605249,19.1,19.42,69.05142860566707,63.91591587597663,69.05142860566707,63.91591587597663,69.84584972494756,65.98405481285945,69.84584972494756,65.98405481285945,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101
1788229200,19.41,19.41,19.37,19.37,0,0,0,0,0,0,0,0,19.332252316355607,19.13070433100056,19.1,19.42,70.14596941954798,64.80592352505825,70.14596941954798,64.80592352505825,72.63572833566938,69.30989157426441,72.63572833566938,69.30989157426441,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101
1788229251,19.36,19.39,19.35,19.35,0,0,0,0,0,0,0,0,19.337903410351558,19.13301904744168,19.1,19.42,70.71590017529455,65.65020590366343,70.71590017529455,65.65020590366343,73.86633857343081,71.5881150738476,73.86633857343081,71.5881150738476,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101
1788229359,19.34,19.34,19.3,19.3,0,0,0,0,0,0,0,0,19.33343612362097,19.134813219440602,19.1,19.42,70.1290501627735,66.29004079782202,70.1290501627735,66.29004079782202,72.95686163436915,72.27248835410838,72.95686163436915,72.27248835410838,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101
