time,open,high,low,close,EMA 曲线,Cloud Candle,Cloud Reach,PlotCandle (开盘价),PlotCandle (最高价,PlotCandle (最低价),PlotCandle (关闭),Red %,Blue %,B,red_green (开盘价),red_green (最高价,red_green (最低价),red_green (关闭),cyan_magenta (开盘价),cyan_magenta (最高价,cyan_magenta (最低价),cyan_magenta (关闭),yellow (开盘价),yellow (最高价,yellow (最低价),yellow (关闭),blue (开盘价),blue (最高价,blue (最低价),blue (关闭),fuchsia (开盘价),fuchsia (最高价,fuchsia (最低价),fuchsia (关闭),white (开盘价),white (最高价,white (最低价),white (关闭),rs,Regular Bullish,Regular Bullish Label,Hidden Bullish,Hidden Bullish Label,Regular Bearish,Regular Bearish Label,Hidden Bearish,Hidden Bearish Label
2026-08-19T11:10:00+08:00,18.128408031533034,18.128408031533034,18.02,18.044999999999998,19.002089944289445,18.439166666666626,18.546323529411826,18.128408031533034,18.128408031533034,18.02,18.044999999999998,,,,32.7012102317208,45.25349818752397,32.7012102317208,45.25349818752397,14.723767451797036,16.356039526901874,14.723767451797036,16.356039526901874,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101,-0.226986995607845,-0.226986995607845,-0.226986995607845,-0.226986995607845,,,,,
2026-08-19T11:20:00+08:00,18.086704015766514,18.086704015766514,18.01,18.0475,18.99259153688358,18.408690476190436,18.522720588235355,18.086704015766514,18.086704015766514,18.01,18.0475,,,,30.60245122022619,43.16049147791,30.60245122022619,43.16049147791,13.33504948107618,14.845544503989027,13.33504948107618,14.845544503989027,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101,-0.2268480528000688,,,,,,,,
2026-08-19T13:00:00+08:00,18.067102007883257,18.08,17.95,18.015,18.982864257909615,18.37773809523806,18.500220588235358,18.067102007883257,18.08,17.95,18.015,,,,28.806717909777866,41.10995239674827,28.806717909777866,41.10995239674827,12.588573926585273,13.71705921528715,12.588573926585273,13.71705921528715,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101,-0.21674348756013542,,,,,,,,
2026-08-19T13:10:00+08:00,18.04105100394163,18.04105100394163,17.91,17.945,18.972537250368227,18.34297619047615,18.47602941176477,18.04105100394163,18.04105100394163,17.91,17.945,,,,26.952347234456916,39.08743737356379,26.952347234456916,39.08743737356379,11.768415377082718,12.742737296184934,11.768415377082718,12.742737296184934,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101,-0.21186137173698474,,,,,,,,
2026-08-19T13:20:00+08:00,17.993025501970813,18.05,17.93,17.98,18.96266125782725,18.309166666666627,18.452352941176535,17.993025501970813,18.05,17.93,17.98,,,,25.433683639893502,37.13690112589661,25.433683639893502,37.13690112589661,11.215417898974604,11.979077597579769,11.215417898974604,11.979077597579769,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101,-0.21812843204763713,,,,,,,,
2026-08-19T13:30:00+08:00,17.986512750985405,18.05,17.98,18.0175,18.953256668197128,18.277738095238057,18.42948529411771,17.986512750985405,18.05,17.98,18.0175,,,,24.241266051213525,35.29466754379903,24.241266051213525,35.29466754379903,11.0904252123329,11.534751404956335,11.0904252123329,11.534751404956335,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101,-0.20982359530654066,,,,,,,,
2026-08-19T13:40:00+08:00,18.0020063754927,18.06,18,18.0275,18.94404515906084,18.24666666666663,18.408602941176532,18.0020063754927,18.06,18,18.0275,,,,23.192093156730788,33.56572834564643,23.192093156730788,33.56572834564643,11.176200625277085,11.355476015116711,11.176200625277085,11.355476015116711,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101,-0.18619419551780095,,,,,,,,
2026-08-19T13:50:00+08:00,18.01475318774635,18.02,17.99,18.002499999999998,18.934676550512968,18.209761904761866,18.388014705882416,18.01475318774635,18.02,17.99,18.002499999999998,,,,22.07268116005372,31.923864461990327,22.07268116005372,31.923864461990327,10.99271743653012,11.174096725823414,10.99271743653012,11.174096725823414,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101,-0.1696751940225855,,,,,,,,
2026-08-19T14:00:00+08:00,18.008626593873174,18.01,17.96,17.9825,18.925202156975526,18.16821428571425,18.36852941176477,18.008626593873174,18.01,17.96,17.9825,,,,20.91708314455628,30.35146713092832,20.91708314455628,30.35146713092832,10.581759551998333,10.877928138910875,10.581759551998333,10.877928138910875,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101,-0.15953495894166866,,,,,,,,
2026-08-19T14:10:00+08:00,17.995563296936588,18.04,17.93,17.9925,18.915921538498157,18.12773809523806,18.349264705882415,17.995563296936588,18.04,17.93,17.9925,,,,19.902099853743028,28.85870037704471,19.902099853743028,28.85870037704471,10.249942051746993,10.563935095328933,10.249942051746993,10.563935095328933,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101,-0.14994261859287558,,,,,,,,
2026-08-19T14:20:00+08:00,17.994031648468294,18.07,17.98,18.020000000000003,18.907006896324045,18.089047619047584,18.330808823529473,17.994031648468294,18.07,17.98,18.020000000000003,,,,19.119313394968138,27.4673593796052,19.119313394968138,27.4673593796052,10.358659162081487,10.46129712870521,10.358659162081487,10.46129712870521,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101,-0.1351329916616733,,,,,,,,
2026-08-19T14:30:00+08:00,18.00701582423415,18.00701582423415,17.94,17.9725,18.897708320241218,18.077023809523773,18.310073529411827,18.00701582423415,18.00701582423415,17.94,17.9725,,,,18.116598210542424,26.131536355453374,18.116598210542424,26.131536355453374,9.90692625812668,10.184111693415945,9.90692625812668,10.184111693415945,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101,-0.12173159934367525,,,,,,,,
2026-08-19T14:40:00+08:00,17.989757912117074,18,17.92,17.97,18.888477391681604,18.065119047619014,18.29000000000006,17.989757912117074,18,17.92,17.97,,,,17.170987536967086,24.851457952812474,17.170987536967086,24.851457952812474,9.37459043661834,9.779351065017142,9.37459043661834,9.779351065017142,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101,-0.12559434494898453,,,,,,,,
