time,open,high,low,close,成交量中心线,通道上轨,通道下轨,多头订单块反应信号,空头订单块反应信号,多头趋势线 Pin Bar,空头趋势线 Pin Bar,多头趋势转换,空头趋势转换,需求强度 %,供给强度 %,成交量压力 %,趋势 Delta %,趋势力度 %,趋势状态,通道位置,合并成交量,red_green (开盘价),red_green (最高价,red_green (最低价),red_green (关闭),cyan_magenta (开盘价),cyan_magenta (最高价,cyan_magenta (最低价),cyan_magenta (关闭),yellow (开盘价),yellow (最高价,yellow (最低价),yellow (关闭),blue (开盘价),blue (最高价,blue (最低价),blue (关闭),fuchsia (开盘价),fuchsia (最高价,fuchsia (最低价),fuchsia (关闭),white (开盘价),white (最高价,white (最低价),white (关闭)
1785392760.001,36.050000000000004,36.050000000000004,36.00000000000001,36.00000000000001,36.01219783959638,,,0,0,0,0,0,0,45.630351651246635,54.369648348753365,-16.57720658339207,-8.739296697506735,18.648162046006345,-1,2,312425,48.77347612370995,48.1544505523031,48.77347612370995,48.1544505523031,58.883651706794275,58.7001670371648,58.883651706794275,58.7001670371648,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101
1785393240,36,36.09488968,35.95,35.95,36.01086754510566,,,0,0,0,0,0,0,41.57050636101046,58.42949363898954,-37.2433275655439,-18.58998103492913,50.666335975193846,-1,2,1000825,47.432513543444955,48.0513166938948,47.432513543444955,48.0513166938948,56.54585975520342,57.62301339618411,56.54585975520342,57.62301339618411,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101
1785393360,35.95,36.005151,35.900000000000006,35.900000000000006,36.00849603059943,,,0,0,0,0,0,0,39.21596681998998,60.78403318001002,-47.74545882793678,-24.59314106302919,73.92839204131052,-1,1,738150,45.47304829034179,47.68299263624437,45.47304829034179,47.68299263624437,52.679472914270086,55.1512431552271,52.679472914270086,55.1512431552271,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101
1785393480,35.9,35.9,35.85,35.85,36.005954317618226,,,0,0,0,0,0,0,38.39679257186046,61.60320742813954,-52.90595695055732,-27.76395985854189,86.65837591512513,-1,0,439400,42.93925912674592,47.00531642060174,42.93925912674592,47.00531642060174,47.40378484383775,51.277513999532424,47.40378484383775,51.277513999532424,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101
1785393600,35.85,35.85,35.800000000000004,35.800000000000004,36.00318231476405,,,0,0,0,0,0,0,37.69961627008449,62.30038372991551,-57.29633642303632,-30.52862857763172,88.31717714657903,-1,0,415850,39.87216918912121,45.9862953875331,39.87216918912121,45.9862953875331,41.27465869966696,46.276086349599694,41.27465869966696,46.276086349599694,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101
1785393720,35.800000000000004,35.800000000000004,35.75000000000001,35.75000000000001,35.998019285474754,,,0,0,0,0,0,0,34.289017949778625,65.71098205022138,-63.20796279380028,-34.4589403391877,90.67536420351261,-1,0,651570,37.02415710418398,44.705989918483226,37.02415710418398,44.705989918483226,35.95611667178901,41.11610151069435,35.95611667178901,41.11610151069435,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101
1785393840,35.75,35.75,35.7,35.7,35.99074252627769,,,0,0,0,0,0,0,31.347705643696273,68.65229435630373,-67.66813147927077,-37.65425687461359,92.59255412476816,-1,0,590265,34.37957445388512,43.230787709254926,34.37957445388512,43.230787709254926,31.34430057170173,36.23020104119804,31.34430057170173,36.23020104119804,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101
1785393960,35.7,35.7,35.650000000000006,35.650000000000006,35.9831497315616,,,0,0,0,0,0,0,28.88602080235797,71.11397919764204,-69.53533626513584,-39.020689943583065,93.41241396614984,-1,0,271301.6666666667,31.923890564321898,41.61551668855021,31.923890564321898,41.61551668855021,27.347176362386215,31.78868870179213,27.347176362386215,31.78868870179213,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101
1785393960.001,35.65,35.65,35.6,35.6,35.975100446846795,,,0,0,0,0,0,0,27.490772536711784,72.50922746328821,-71.35504538422633,-40.328511317159254,94.19710679029555,-1,0,271301.6666666667,29.643612666870332,39.90524468545309,29.643612666870332,39.90524468545309,23.883779965719565,27.836234333755847,23.883779965719565,27.836234333755847,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101
1785393960.002,35.6,35.6,35.550000000000004,35.550000000000004,35.966384676643564,,,0,0,0,0,0,0,26.136399264353273,73.86360073564673,-73.12112148003759,-41.581412943881965,94.94884776632918,-1,0,271301.6666666667,27.52621176209388,38.13681141068749,27.52621176209388,38.13681141068749,20.88323422649589,24.35973428012587,20.88323422649589,24.35973428012587,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101
1785394320,35.6,35.65,35.5365157,35.65,35.94845755644395,,,0,0,0,0,0,0,37.52146701985044,62.47853298014956,-11.553453454984442,-20.919839631474012,59.48397585187507,-1,0,2207843,26.621768005374634,36.49180520992851,26.621768005374634,36.49180520992851,19.53015042275631,21.944942351441092,19.53015042275631,21.944942351441092,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101
1785461400,35.65,35.699999999999996,35.55645762,35.699999999999996,35.932827751972354,,,0,0,0,0,0,0,38.03865321710217,61.96134678289783,-6.410316741549235,-18.778216996368137,55.113120242750426,-1,0,272782.9285714286,26.24970759848682,35.02864840829398,26.24970759848682,35.02864840829398,19.258019855816105,20.6014811036286,19.258019855816105,20.6014811036286,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101
1785461400.001,35.7,35.75,35.7,35.75,35.91975321053069,,,0,0,0,0,0,0,39.55138691945063,60.44861308054937,-1.2741812142871807,-16.711135122061325,50.791189801809104,-1,0,272782.9285714286,26.37200315929969,33.791984801294795,26.37200315929969,33.791984801294795,20.411255210530193,20.506368157079397,20.411255210530193,20.506368157079397,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101
